10.0,81.9,1.0,2.9,18.732002,0.737424,40.389406,3933607488.0,370.0,620.0
10.0,81.9,1.0,2.9,52.618172,49.613654,40.061517,3933607746.0,390.0,640.0
10.0,81.9,1.0,2.9,53.314728,50.298165,39.484454,3933608004.0,390.0,640.0
10.0,81.9,1.0,2.9,57.453525,54.09536,39.732636,3933608520.0,390.0,640.0
10.0,81.9,1.0,2.9,51.823093,49.110478,40.714101,3933612906.0,370.0,620.0
10.0,81.9,1.0,2.9,53.237813,49.942595,40.44086,3933613164.0,390.0,640.0
10.0,81.9,1.0,2.9,53.470442,50.214352,39.809899,3933613422.0,390.0,660.0
10.0,81.9,1.0,2.9,53.729888,51.146533,39.510281,3933613680.0,390.0,640.0
10.0,81.9,1.0,2.9,55.720531,52.760101,40.09003,3933613938.0,390.0,660.0
10.0,81.9,1.0,2.9,57.007538,54.028607,39.840469,3933614196.0,390.0,680.0
10.0,81.9,1.0,2.9,57.417455,54.094565,39.809601,3933672364.0,390.0,720.0
10.0,81.9,1.0,2.9,62.592722,59.5102,39.17076,3933672505.0,370.0,700.0
10.0,81.9,1.0,2.9,65.584371,63.110649,40.259188,3933672763.0,390.0,700.0
10.0,81.9,1.0,2.9,61.872953,59.39886,41.241462,3933673021.0,370.0,680.0
10.0,81.9,1.0,2.9,60.232605,57.281542,40.227023,3933673279.0,390.0,700.0
10.0,81.9,1.0,2.9,60.247574,57.722211,40.058634,3933673537.0,390.0,700.0
10.0,81.9,1.0,2.9,59.895648,56.852731,39.531529,3933673795.0,390.0,700.0
10.0,81.9,1.0,2.9,59.665126,57.389802,40.272394,3933674053.0,390.0,700.0
10.0,81.9,1.0,2.9,56.265333,53.647603,40.150062,3933676375.0,390.0,660.0
10.0,81.9,1.0,2.9,55.645759,53.256042,40.65363,3933676633.0,370.0,640.0
10.0,81.9,1.0,2.9,54.57475,52.204426,40.640191,3933676891.0,370.0,640.0
